customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00203,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.55,651.09,No
CUST00204,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.66,113.26,No
CUST00205,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.63,2204.62,No
CUST00206,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.65,681.78,Yes
CUST00207,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.08,0.0,Yes
CUST00208,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.37,1251.84,Yes
CUST00209,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,71.46,8.35,No
CUST00210,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.05,86.47,Yes
CUST00211,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.6,779.52,Yes
CUST00212,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),62.59,1016.5,No
CUST00213,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.34,164.21,No
CUST00214,Male,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,72.41,Yes
CUST00215,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),68.29,228.18,Yes
CUST00216,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),74.62,226.85,No
CUST00217,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.39,68.13,No
CUST00218,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,One year,Yes,Mailed check,63.51,106.94,No
CUST00219,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.94,259.93,No
CUST00220,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,84.82,1505.45,Yes
CUST00221,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.75,116.12,No
CUST00222,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,72.89,90.89,Yes
CUST00223,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.64,1242.7,Yes
CUST00224,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,57.67,581.99,No
CUST00225,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,81.36,1712.29,Yes
CUST00226,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.41,71.25,Yes
CUST00227,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,90.46,97.84,Yes
CUST00228,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,51.9,304.94,No
CUST00229,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.49,512.17,Yes
CUST00230,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.04,418.66,Yes
CUST00231,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.96,176.54,Yes
CUST00232,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.67,0.0,No
CUST00233,Female,1,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,96.83,No
CUST00234,Female,1,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.71,555.0,Yes
CUST00235,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Electronic check,26.93,82.8,Yes
CUST00236,Female,1,No,Yes,9,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),50.11,433.72,No
CUST00237,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,58.36,253.45,No
CUST00238,Male,1,No,No,3,Yes,No,DSL,No,Yes,Yes,One year,Yes,Mailed check,63.79,182.29,Yes
CUST00239,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.25,8.94,No
CUST00240,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.09,276.35,Yes
CUST00241,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,59.87,0.0,No
CUST00242,Female,0,No,No,8,No,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.49,403.39,Yes
CUST00243,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,86.68,1212.53,No
CUST00244,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,26.75,102.67,No
CUST00245,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),67.71,0.0,No
CUST00246,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,89.21,3046.42,Yes
CUST00247,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),47.98,122.33,No
CUST00248,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,63.33,36.34,No
CUST00249,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,68.16,189.69,Yes
CUST00250,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,85.48,887.69,Yes
CUST00251,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,63.41,148.44,Yes
CUST00252,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,54.19,308.75,No
CUST00253,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.21,64.55,No
CUST00254,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.93,31.58,Yes
CUST00255,Male,0,No,No,3,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,45.4,142.79,Yes
CUST00256,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,59.75,596.32,Yes
CUST00257,Female,1,No,No,7,No,No phone service,Fiber optic,No,No,No,One year,No,Bank transfer (automatic),67.45,518.82,No
CUST00258,Female,0,No,Yes,1,No,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,51.72,64.66,Yes
CUST00259,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.7,72.89,Yes
CUST00260,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.58,633.79,Yes
CUST00261,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,235.16,No
CUST00262,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Electronic check,83.5,236.97,Yes
CUST00263,Male,0,No,No,7,No,No phone service,DSL,Yes,No,No,Month-to-month,No,Electronic check,44.47,329.31,Yes
CUST00264,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card (automatic),46.91,76.42,Yes
CUST00265,Female,1,No,No,2,Yes,Yes,DSL,No,No,Yes,One year,No,Mailed check,66.9,138.12,No
CUST00266,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),66.94,0.0,Yes
CUST00267,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,75.96,837.82,Yes
CUST00268,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,29.8,100.08,No
CUST00269,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.78,911.67,No
CUST00270,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,79.81,733.38,Yes
CUST00271,Female,0,No,No,14,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,58.47,779.05,No
CUST00272,Female,0,Yes,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.26,142.83,Yes
CUST00273,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.36,16.88,No
CUST00274,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,50.68,1407.79,No
CUST00275,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,One year,No,Mailed check,58.73,560.75,No
CUST00276,Male,0,Yes,Yes,14,No,No phone service,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.95,621.83,Yes
CUST00277,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,80.31,35.29,Yes
CUST00278,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,24.43,90.28,No
CUST00279,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,65.44,680.29,Yes
CUST00280,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,One year,No,Credit card (automatic),71.24,0.0,No
CUST00281,Female,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,One year,Yes,Credit card (automatic),58.74,388.41,No
CUST00282,Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),71.55,284.87,No
CUST00283,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.96,0.0,Yes
CUST00284,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),89.98,158.4,No
CUST00285,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.43,153.89,Yes
CUST00286,Male,1,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,0.0,Yes
CUST00287,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,One year,No,Electronic check,70.25,473.87,No
CUST00288,Male,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),73.55,165.19,No
CUST00289,Female,1,No,No,2,No,No phone service,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),81.56,215.14,No
CUST00290,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Bank transfer (automatic),72.56,1301.14,No
CUST00291,Male,1,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,58.3,286.95,Yes
CUST00292,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.09,116.11,Yes
CUST00293,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.08,692.29,Yes
CUST00294,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.34,1817.04,Yes
CUST00295,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),71.95,16.27,No
CUST00296,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,One year,No,Bank transfer (automatic),50.62,241.15,No
CUST00297,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,80.14,539.36,Yes
CUST00298,Male,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.93,73.73,Yes
CUST00299,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),47.65,519.18,No
CUST00300,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,One year,No,Electronic check,58.7,1657.27,No
CUST00301,Male,1,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,398.11,No
CUST00302,Male,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,71.41,185.11,No
CUST00303,Female,1,Yes,Yes,2,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.48,89.98,No
CUST00304,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.77,1937.24,No
CUST00305,Male,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Bank transfer (automatic),81.62,314.58,No
CUST00306,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Electronic check,84.22,52.18,No
CUST00307,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,79.63,745.2,Yes
CUST00308,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),88.65,214.77,No
CUST00309,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,74.16,156.52,No
CUST00310,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.33,824.68,No
CUST00311,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.55,59.78,Yes
CUST00312,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.07,11.21,No
CUST00313,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,92.97,143.4,Yes
CUST00314,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.49,657.86,No
CUST00315,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.88,51.52,Yes
CUST00316,Male,0,Yes,No,5,No,No phone service,DSL,No,Yes,No,One year,No,Electronic check,51.88,250.61,No
CUST00317,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,104.54,Yes
CUST00318,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.23,814.71,No
CUST00319,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,55.38,109.6,Yes
CUST00320,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.1,1162.21,Yes
CUST00321,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,83.09,164.35,No
CUST00322,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.03,877.16,No
CUST00323,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,One year,Yes,Mailed check,49.09,197.56,No
CUST00324,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,39.86,14.31,Yes
CUST00325,Female,1,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,80.3,773.63,Yes
CUST00326,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),75.74,66.9,No
CUST00327,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),79.36,109.03,No
CUST00328,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,93.22,299.09,Yes
CUST00329,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,74.12,599.63,No
CUST00330,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.01,100.45,Yes
CUST00331,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,79.11,60.39,Yes
CUST00332,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.05,0.0,Yes
CUST00333,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,57.73,301.4,No
CUST00334,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,99.61,358.78,Yes
CUST00335,Female,1,Yes,No,2,No,No phone service,DSL,Yes,No,No,One year,Yes,Credit card (automatic),42.6,121.1,No
CUST00336,Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.41,24.78,No
CUST00337,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,65.31,285.56,No
CUST00338,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,73.7,896.69,Yes
CUST00339,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.5,437.16,Yes
CUST00340,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.92,336.36,No
CUST00341,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Two year,No,Mailed check,77.19,0.0,No
CUST00342,Male,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Credit card (automatic),79.65,2192.91,No
CUST00343,Female,1,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.58,55.97,No
CUST00344,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),85.39,3149.92,No
CUST00345,Male,0,No,Yes,2,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,71.35,137.39,No
CUST00346,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,74.93,360.19,Yes
CUST00347,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.61,237.01,Yes
CUST00348,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.53,69.21,No
CUST00349,Male,0,Yes,No,14,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),43.06,600.32,No
CUST00350,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.83,295.03,No
CUST00351,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,One year,No,Mailed check,75.48,2889.66,No
CUST00352,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,105.52,Yes
CUST00353,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),59.13,260.14,Yes
CUST00354,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,0.0,No
CUST00355,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),61.03,2716.33,No
CUST00356,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,78.76,466.03,No
CUST00357,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.03,789.13,No
CUST00358,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Electronic check,85.22,336.39,Yes
CUST00359,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,75.95,464.48,No
CUST00360,Female,1,Yes,No,22,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.63,1040.33,No
CUST00361,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.92,36.73,Yes
CUST00362,Male,1,Yes,No,2,No,No phone service,DSL,No,No,Yes,Two year,No,Electronic check,49.62,95.43,Yes
CUST00363,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,76.29,45.88,No
CUST00364,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.91,982.98,No
CUST00365,Male,0,No,No,0,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.31,0.0,No
CUST00366,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.57,10.35,Yes
CUST00367,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.71,162.51,No
CUST00368,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.56,308.22,No
CUST00369,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,31.16,No
CUST00370,Female,1,No,No,0,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,85.03,0.0,Yes
CUST00371,Female,1,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.92,1470.59,No
CUST00372,Female,1,No,No,24,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.96,1418.16,No
CUST00373,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.17,143.81,Yes
CUST00374,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.39,792.38,Yes
CUST00375,Female,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.71,420.73,Yes
CUST00376,Female,0,No,No,2,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,57.5,145.75,Yes
CUST00377,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),87.36,137.33,No
CUST00378,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,92.46,468.18,No
CUST00379,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),52.17,259.58,No
CUST00380,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.0,147.89,No
CUST00381,Female,1,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.92,333.15,No
CUST00382,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.16,115.11,No
CUST00383,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,135.83,No
CUST00384,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.81,52.75,Yes
CUST00385,Female,1,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.8,412.83,Yes
