customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment
CUST00217,1,1,0,0,3,1,1,23.39,68.13,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST00218,0,1,1,0,2,1,1,63.51,106.94,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0
CUST00219,1,0,0,1,7,1,1,31.94,259.93,0,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST00220,1,1,0,0,18,1,1,84.82,1505.45,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST00221,1,0,0,1,2,1,1,76.75,116.12,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST00222,0,0,1,0,1,0,1,72.89,90.89,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST00223,0,0,0,0,14,1,1,88.64,1242.7,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST00224,0,0,0,0,10,1,1,57.67,581.99,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST00225,0,0,1,0,21,1,0,81.36,1712.29,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST00226,1,0,1,0,1,1,0,92.41,71.25,1,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,0
CUST00227,0,0,1,0,1,1,0,90.46,97.84,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST00228,1,0,0,0,6,1,0,51.9,304.94,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST00229,1,0,0,0,7,1,0,74.49,512.17,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST00230,0,0,0,1,5,1,1,78.04,418.66,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0
CUST00231,0,0,1,0,7,1,1,22.96,176.54,1,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST00232,0,0,1,0,1,0,1,25.67,0.0,0,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST00233,0,1,0,1,5,1,0,18.5,96.83,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST00234,0,1,1,1,8,1,1,66.71,555.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST00235,0,0,0,0,4,0,0,26.93,82.8,1,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST00236,0,1,0,1,9,1,0,50.11,433.72,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST00237,0,0,1,0,4,1,1,58.36,253.45,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST00238,1,1,0,0,3,1,1,63.79,182.29,1,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0
CUST00239,0,0,1,0,2,1,1,24.25,8.94,0,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,2
CUST00240,0,0,0,0,4,1,1,63.09,276.35,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST00241,1,0,1,0,0,1,0,59.87,0.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST00242,0,0,0,0,8,0,1,49.49,403.39,1,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,2
CUST00243,1,0,1,1,14,1,0,86.68,1212.53,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST00244,1,0,1,0,3,1,0,26.75,102.67,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST00245,0,0,0,1,0,1,1,67.71,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
CUST00246,1,0,1,1,34,1,0,89.21,3046.42,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,1
CUST00247,1,0,0,0,2,0,1,47.98,122.33,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2
CUST00248,1,0,1,1,1,1,0,63.33,36.34,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST00249,1,0,0,0,3,1,0,68.16,189.69,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST00250,0,0,1,1,10,1,0,85.48,887.69,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST00251,1,0,0,1,2,1,1,63.41,148.44,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
CUST00252,0,0,1,1,6,1,0,54.19,308.75,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST00253,1,0,1,1,4,1,0,22.21,64.55,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST00254,1,1,1,0,1,1,0,25.93,31.58,1,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST00255,1,0,0,0,3,1,1,45.4,142.79,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST00256,1,0,1,0,10,1,0,59.75,596.32,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST00257,0,1,0,0,7,0,0,67.45,518.82,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
CUST00258,0,0,0,1,1,0,0,51.72,64.66,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2
CUST00259,1,0,1,0,1,1,1,89.7,72.89,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,0
CUST00260,1,0,0,1,8,1,1,76.58,633.79,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST00261,0,0,1,0,13,1,0,18.0,235.16,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST00262,1,0,1,0,3,1,1,83.5,236.97,1,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0
CUST00263,1,0,0,0,7,0,0,44.47,329.31,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
CUST00264,1,0,0,0,1,1,1,46.91,76.42,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2
CUST00265,0,1,0,0,2,1,0,66.9,138.12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0
CUST00266,0,0,1,0,0,1,0,66.94,0.0,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
CUST00267,0,0,1,0,11,1,1,75.96,837.82,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST00268,1,0,1,1,4,1,0,29.8,100.08,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST00269,1,0,0,0,13,1,0,69.78,911.67,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST00270,0,0,0,0,9,1,0,79.81,733.38,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST00271,0,0,0,0,14,0,1,58.47,779.05,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST00272,0,0,1,1,2,0,0,64.26,142.83,1,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
CUST00273,0,0,1,0,1,1,1,24.36,16.88,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST00274,1,0,1,0,28,1,1,50.68,1407.79,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3
CUST00275,0,0,1,0,10,1,0,58.73,560.75,0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0
CUST00276,1,0,1,1,14,0,1,45.95,621.83,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
CUST00277,0,0,0,0,0,1,1,80.31,35.29,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST00278,1,0,0,0,3,1,0,24.43,90.28,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST00279,0,0,0,0,10,1,1,65.44,680.29,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST00280,0,0,1,0,0,1,0,71.24,0.0,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0
CUST00281,0,1,1,0,6,1,1,58.74,388.41,0,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0
CUST00282,0,1,0,1,4,1,0,71.55,284.87,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
CUST00283,1,0,1,1,0,1,1,83.96,0.0,1,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,0
CUST00284,0,1,0,0,2,1,1,89.98,158.4,0,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,0
CUST00285,1,0,0,0,2,1,1,87.43,153.89,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST00286,1,1,1,1,0,0,1,18.0,0.0,1,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST00287,1,0,0,0,7,1,0,70.25,473.87,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
CUST00288,1,1,1,0,2,1,0,73.55,165.19,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
CUST00289,0,1,0,0,2,0,1,81.56,215.14,0,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,0
CUST00290,1,0,0,1,18,1,1,72.56,1301.14,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST00291,1,1,1,1,5,1,1,58.3,286.95,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST00292,1,0,1,0,3,1,1,51.09,116.11,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST00293,0,0,0,0,10,1,1,71.08,692.29,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST00294,0,0,0,0,19,1,1,97.34,1817.04,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST00295,0,0,1,0,0,1,0,71.95,16.27,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST00296,0,0,0,0,4,1,0,50.62,241.15,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
CUST00297,1,0,1,0,7,0,1,80.14,539.36,1,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST00298,1,1,1,0,3,1,1,25.93,73.73,1,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST00299,0,0,1,0,11,1,0,47.65,519.18,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2
CUST00300,1,0,1,0,28,1,0,58.7,1657.27,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
CUST00301,1,1,1,1,22,1,1,18.0,398.11,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST00302,1,1,0,0,2,1,0,71.41,185.11,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST00303,0,1,1,1,2,0,1,52.48,89.98,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST00304,0,0,1,0,25,1,0,76.77,1937.24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST00305,1,1,1,0,4,1,1,81.62,314.58,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST00306,0,0,0,1,1,1,0,84.22,52.18,0,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,0
CUST00307,0,0,0,0,9,1,1,79.63,745.2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST00308,0,0,1,0,2,1,0,88.65,214.77,0,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,0
CUST00309,0,0,1,0,2,1,1,74.16,156.52,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
CUST00310,0,0,1,1,16,1,1,52.33,824.68,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2
CUST00311,1,0,1,0,1,1,0,82.55,59.78,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
CUST00312,0,0,1,1,0,1,0,19.07,11.21,0,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST00313,1,0,1,1,2,1,0,92.97,143.4,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST00314,1,0,1,1,7,1,0,91.49,657.86,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST00315,0,0,0,1,1,1,0,59.88,51.52,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST00316,1,0,1,0,5,0,0,51.88,250.61,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2
CUST00317,1,0,0,0,7,1,1,18.0,104.54,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST00318,1,0,0,0,15,1,1,56.23,814.71,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST00319,0,0,0,0,2,1,1,55.38,109.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST00320,0,1,1,1,13,1,1,89.1,1162.21,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST00321,1,0,1,0,2,1,0,83.09,164.35,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST00322,0,0,1,1,9,1,1,95.03,877.16,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,0
CUST00323,0,0,0,0,4,1,1,49.09,197.56,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2
CUST00324,0,0,1,0,0,1,0,39.86,14.31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST00325,0,1,0,1,10,1,0,80.3,773.63,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST00326,1,0,0,0,1,1,0,75.74,66.9,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST00327,1,0,1,1,1,1,0,79.36,109.03,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0
CUST00328,0,0,0,0,3,1,1,93.22,299.09,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST00329,0,0,1,1,8,1,1,74.12,599.63,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST00330,1,0,1,0,2,1,1,54.01,100.45,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2
CUST00331,1,0,1,1,1,1,1,79.11,60.39,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST00332,0,0,1,0,0,1,1,68.05,0.0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST00333,1,0,0,0,5,1,0,57.73,301.4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST00334,0,0,1,0,4,1,1,99.61,358.78,1,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,0
CUST00335,0,1,1,0,2,0,1,42.6,121.1,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2
CUST00336,1,1,0,0,0,1,1,87.41,24.78,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST00337,1,0,0,0,4,1,0,65.31,285.56,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST00338,0,0,1,1,12,1,0,73.7,896.69,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST00339,0,0,0,1,10,1,1,43.5,437.16,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2
CUST00340,1,0,0,0,15,1,1,21.92,336.36,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST00341,0,0,1,0,0,1,0,77.19,0.0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0
CUST00342,1,1,1,0,27,1,0,79.65,2192.91,0,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,0
CUST00343,0,1,1,1,3,1,1,19.58,55.97,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST00344,1,0,0,0,37,1,1,85.39,3149.92,0,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,1
CUST00345,1,0,0,1,2,0,0,71.35,137.39,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST00346,1,0,0,0,5,1,0,74.93,360.19,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST00347,0,0,0,0,3,1,0,73.61,237.01,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST00348,0,0,1,1,3,1,1,26.53,69.21,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST00349,1,0,1,0,14,1,0,43.06,600.32,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,2
CUST00350,0,0,1,1,10,1,1,26.83,295.03,0,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
